,essay_set,domain1_score,new_score,score_LDA,score_LSA,score_HDP,score_bert
0,1,8.0,6.20401668548584,0.8931883508884925,1.4878704509497447,10.2101736026253,8.596771717071533
1,1,9.0,7.002979278564453,11.999338302322045,2.6217552327190194,10.209557427065167,8.77344560623169
2,1,7.0,7.382431983947754,11.99823381100187,2.7861901538022997,10.20513105824032,7.889026880264282
3,1,10.0,7.815374374389648,11.985672256824856,2.921769251597695,10.209172241370531,7.8466973304748535
4,1,8.0,7.164363384246826,11.727377162656675,2.3062437031201624,10.207432272111763,8.666687250137329
5,1,8.0,5.040462970733643,11.970734315048961,1.5994132718903464,10.209824487581281,7.821691989898682
6,1,10.0,7.435745716094971,11.91279315506452,2.7992415171344263,10.208241995198485,7.554991006851196
7,1,10.0,5.026859283447266,11.999681366718557,2.0014574074710714,10.209643170228283,6.947010040283203
8,1,9.0,6.524497032165527,11.983040314261624,1.3056662558739607,10.209159787706042,7.711428165435791
9,1,9.0,4.639778137207031,11.029130545528838,1.6356289819378926,10.207264187765201,7.329385042190552
10,1,8.0,5.944372177124023,11.97907133688769,1.8765449782937487,10.20822953926774,7.4213526248931885
11,1,8.0,5.848206520080566,11.998263471761494,2.4594260972991195,10.207733211660535,5.831059813499451
12,1,7.0,5.776658535003662,11.61407458803116,1.7074507377245076,10.209486994867797,7.142282724380493
13,1,6.0,4.975203037261963,11.995013332943156,1.332894068268974,10.210461229820647,7.6395485401153564
14,1,6.0,8.117928504943848,11.696531082301263,2.873546007633986,10.204954704255634,9.645174264907837
15,1,12.0,7.09114933013916,11.973357035241847,2.5931826570506056,10.206144201171714,7.738228797912598
16,1,8.0,5.695949077606201,11.998922394751698,1.219777612009921,10.209956221312426,5.343530774116516
17,1,8.0,3.0548744201660156,11.965688068199288,1.6776271252829542,10.210483658853647,7.241100311279297
18,1,4.0,0.39400720596313477,11.999921959486215,0.14009659922226114,10.207451608848043,2.9426482915878296
19,1,6.0,7.49044132232666,11.78458910228479,2.9547124351748453,10.209245063651377,8.120497226715088
20,1,8.0,6.359159469604492,11.909255977924047,1.9253761459869576,10.208184418379503,8.242645740509033
21,1,3.0,6.110123634338379,9.257640319731385,1.4161537197435534,10.200542625755153,9.449742078781128
22,1,10.0,6.232853889465332,11.996009654486292,2.334474310617848,10.206756476707309,7.216421127319336
23,1,11.0,6.641972064971924,11.637394042757842,2.2626416716161883,10.208463007510954,7.795624494552612
24,1,8.0,6.205595970153809,11.991178418394792,1.8267872781523673,10.20951351009756,7.037600755691528
25,1,9.0,8.369428634643555,9.224604464356194,2.5823557260105434,10.209005811694722,8.62648057937622
26,1,4.0,6.30452823638916,11.93303413591341,0.9811996454429541,10.21045257407572,6.249499082565308
27,1,9.0,6.2509918212890625,11.999025506474707,1.2930786111117063,10.20965415268698,8.706237316131592
28,1,9.0,7.126185417175293,11.999869735454169,2.496939840786407,10.207979351385099,8.925942420959473
29,1,8.0,6.44589900970459,11.996402869828021,1.7484775975510434,10.209000959490751,7.004331350326538
30,1,10.0,7.673552513122559,11.999441045902442,1.8778372175051574,10.20976663228005,8.104017734527588
31,1,10.0,7.052848815917969,11.754652917665965,2.653398911978236,10.207194052175627,6.3277387619018555
32,1,6.0,6.196035385131836,11.883702784576077,1.863213733744042,12.0,8.461357355117798
33,1,8.0,6.9020676612854,11.997161809831294,2.0570102451240126,10.207684990561972,9.035183429718018
34,1,9.0,5.765937805175781,11.67740499460476,2.130511462417487,10.20907088699202,7.3909220695495605
35,1,10.0,5.9611711502075195,11.930154556929441,1.8065485890268935,10.2089239776859,8.116450309753418
36,1,12.0,7.495765686035156,11.92199508454887,2.3146017168538813,10.209391149887171,7.635848522186279
37,1,8.0,6.757973670959473,1.9620587502346176,2.876824606100472,10.205938131144325,8.021504402160645
38,1,10.0,4.895437240600586,11.999949858204097,1.4379468163191729,10.209370054539432,7.153398513793945
39,1,7.0,6.522411346435547,11.505048773618395,3.1997235695244344,10.208094745019011,9.32283353805542
40,1,2.0,6.690297603607178,11.99949361430312,2.9484953472141076,10.191695575851373,8.80560564994812
41,1,8.0,5.672163009643555,11.998529498583745,1.9372440289909243,10.208682877044737,7.804480075836182
42,1,6.0,7.47760534286499,11.997015728898871,2.6765714957211753,10.207564539769162,7.57735276222229
43,1,8.0,5.206980228424072,11.083921501624367,1.3511832356188511,3.0276734816400968,8.431865215301514
44,1,8.0,6.298117160797119,11.98559891082702,2.047113915372864,10.209313019184307,7.762905120849609
45,1,8.0,5.359597206115723,11.93574645445333,1.2923536094169,10.210266372287142,6.804924488067627
46,1,8.0,6.203927993774414,11.988199029522,2.266139375688031,10.208357168418733,8.556198835372925
47,1,11.0,3.896193265914917,11.897022361675813,1.6697687771196201,10.208988784736288,6.978296756744385
48,1,6.0,6.623818874359131,11.980677072253162,3.4218999319665464,10.207466945179139,8.326000213623047
49,1,5.0,6.003806114196777,11.999441390447567,1.5958560189548883,5.596408602756591,8.014296054840088
50,1,9.0,4.792420387268066,1.3201020545764837,1.0688013273787091,4.541511545612313,7.7379820346832275
51,1,7.0,6.7133684158325195,11.822998223918791,2.079908876688571,10.209430661128344,7.2523369789123535
52,1,8.0,5.987054824829102,11.992361264025682,3.32671302654518,10.205486230211772,6.016831398010254
53,1,10.0,6.95365047454834,11.98075617898769,1.4052861972584347,10.209920126303043,8.340625762939453
54,1,8.0,5.617189407348633,11.569723166857253,1.4467841789523173,10.209509656350274,8.908307075500488
55,1,10.0,9.207862854003906,11.99202627561299,3.2587150623612064,10.2070458072898,9.793840885162354
56,1,9.0,6.273741245269775,11.911210930085293,2.4233473406841344,10.206002649573122,7.608140230178833
57,1,7.0,5.336343288421631,11.786829011240592,3.184112965979456,10.209876113326697,7.097345352172852
58,1,8.0,5.810595512390137,11.99944700270975,2.8143556472989655,6.678882543402663,7.549929857254028
59,1,4.0,6.935457229614258,11.996384420834802,2.563683754918842,2.491022362735082,7.521782398223877
60,1,8.0,4.339665412902832,11.988143401531042,1.3105669068171701,8.636478030674226,6.939888954162598
61,1,8.0,6.5223846435546875,11.996382030936893,2.795244412298956,10.209731476408399,8.350000619888306
62,1,8.0,6.660767555236816,9.08071976693775,2.9582151737303253,10.207874291783686,7.118098497390747
63,1,7.0,5.51817512512207,8.356480770249489,1.617193214077282,10.210412080815509,8.909218311309814
64,1,9.0,4.662432670593262,11.974290633462191,1.8366330319501454,10.208541231711532,7.976114273071289
65,1,9.0,6.887507915496826,11.997805983835537,2.054853519849315,10.208181851594379,8.450164318084717
66,1,8.0,7.04014778137207,11.998941686869554,2.409843891940787,10.209358845152362,9.388034105300903
67,1,9.0,5.720316410064697,11.99908091360265,2.7953954182566436,10.209703555069666,6.480520248413086
68,1,7.0,7.508843421936035,9.297501747462743,1.4750369785578799,10.208545068814818,8.859673261642456
69,1,12.0,7.7658843994140625,9.585761056621857,2.296387868128705,10.207218888972303,7.303183078765869
70,1,10.0,7.666816234588623,11.986058387055476,3.2610870478115634,10.206958912328481,8.61139440536499
71,1,10.0,6.154969215393066,11.926469108212874,2.9430920482364558,10.204116926162232,7.467875003814697
72,1,8.0,5.217115879058838,11.902937085992018,2.225352898959648,10.207648654008974,7.702841520309448
73,1,7.0,6.492300033569336,11.992353668563881,2.3456059681011885,10.205481808505958,8.130997896194458
74,1,8.0,6.020020484924316,11.999983588345167,0.8341774291886834,10.209511433602499,8.318967819213867
75,1,8.0,7.687917709350586,11.823367542859122,2.108090786259731,10.208943111188198,8.529826641082764
76,1,10.0,6.442116737365723,11.935094831196505,2.6849064353499483,6.020240125129385,8.696685791015625
77,1,10.0,4.816023349761963,0.7263996879073427,1.8509653000965667,10.209035850747604,7.530060768127441
78,1,10.0,6.047562599182129,1.2862956794046678,2.6803076969518744,10.208041366743881,9.004936695098877
