,essay_set,domain1_score,new_score,score_LDA,score_LSA,score_HDP,score_bert
0,4,0.0,0.8694392442703247,2.931808880017444,0.19976207637140936,2.5517844473579503,1.8767818808555603
1,4,0.0,1.046736717224121,2.9987956204355464,2.7747638912797993e-16,1.661702503192297,1.4630520343780518
2,4,3.0,2.2154154777526855,2.9991137208206036,0.7155849123308541,2.546471336610126,2.3019785284996033
3,4,2.0,1.5690919160842896,2.998495984294428,0.3635732473570242,2.0015491258148583,1.9566426873207092
4,4,2.0,2.0249791145324707,2.999078015689543,0.5956850891954735,2.549192376144779,2.1736326813697815
5,4,1.0,1.839876413345337,2.9997037171839604,0.7390312350770076,2.5441675547589817,2.084959030151367
6,4,0.0,2.160792589187622,2.999667069370358,0.6799051561879075,2.0605766712405953,2.172193944454193
7,4,2.0,1.5010145902633667,0.16246953121110658,0.4252206216197406,2.5466742350862033,2.3688207864761353
8,4,1.0,0.7987949252128601,0.1697501920771229,0.5552565867121638,2.5454726396705634,1.7375364303588867
9,4,2.0,1.6562209129333496,2.9990189488460386,0.7356190346373144,2.548622507199154,2.3970744609832764
10,4,2.0,1.4570860862731934,2.9997107559631524,0.36046161975324786,2.54977870974692,2.109605133533478
11,4,0.0,1.2399827241897583,2.9999623456095166,0.42047995026991514,2.544279466858711,1.9462986588478088
12,4,1.0,1.0212934017181396,2.99983547489455,0.5120348752725739,2.1539920487960127,1.9696099162101746
13,4,2.0,2.064316987991333,0.16463913686406695,0.6334549259302026,2.5482730020156605,2.1531266570091248
14,4,0.0,1.4964576959609985,0.47563755506926264,0.3060937290705922,1.0941513310364739,2.012995719909668
15,4,1.0,0.9909387826919556,1.30199357278713,0.06798523935313838,1.0989223324668809,1.8772067427635193
16,4,2.0,1.942047357559204,2.998952225152204,0.5516522336174883,2.549208766235153,2.1272719502449036
17,4,1.0,1.3625868558883667,2.915458420257036,0.13161815438893382,1.5067285776297246,1.7844411134719849
18,4,3.0,2.0484259128570557,2.9980588250106797,0.6475608374984767,2.544715343691652,2.260365128517151
19,4,1.0,1.7841635942459106,2.262570992572682,0.6006637260641272,2.548241483675886,2.2391576170921326
20,4,1.0,1.737197756767273,2.9131083286915413,0.3898493654605697,2.5493873288450204,1.977462887763977
21,4,1.0,0.8152338266372681,2.9992101808718914,0.09840475219218192,2.5496547764326154,1.6116412281990051
22,4,3.0,1.833972454071045,2.9022379322906904,0.5335536860859784,2.548418464909746,2.2474948167800903
23,4,1.0,1.3617947101593018,2.999616896060083,0.4348333581112778,0.9033901708794996,1.8453834056854248
24,4,2.0,1.994875431060791,2.4517678193165984,0.5941617525789047,2.547071617041669,2.254970669746399
25,4,2.0,1.2830204963684082,2.9679010101487693,0.5833931495830142,2.5483290366557276,2.073423206806183
26,4,1.0,1.354191780090332,2.9976712928608604,0.34878239026018787,2.548623242261046,2.1283358931541443
27,4,2.0,2.0282411575317383,0.2877061589995473,0.36473657622378386,2.549329193072172,2.4549806714057922
28,4,3.0,1.7340627908706665,2.9997203119394946,0.5800338941705367,2.5487998315861207,2.205071210861206
29,4,1.0,1.999112606048584,2.9821361227142282,0.5382576343952068,1.2350589985743756,2.3161118030548096
30,4,2.0,1.234915018081665,2.971406454881371,0.20934045163005688,2.5493341461510437,2.0763423442840576
